fonte,licensa,licensa_raw,license_status,url,bairro,lat,lng,quartos,host_id,airbnb_date,official_date
airbnb,81513,81513/AL,,https://www.airbnb.com/rooms/28219839,So Domingos de Benfica,38.75178,-9.16744,1,4041560,2026-06-23,2018-08-27
airbnb,79052,79052/AL,,https://www.airbnb.com/rooms/28220385,Santa Maria Maior,38.70881,-9.12884,2,3716977,2026-06-26,2018-07-26
airbnb,87334,87334/AL,,https://www.airbnb.com/rooms/28247037,Misericrdia,38.71651,-9.14946,3,34827624,2026-06-25,2018-10-20
airbnb,71942,71942/AL,licença reutilizada 3,https://www.airbnb.com/rooms/28251571,Penha de Frana,38.7337,-9.13074,,7589388,2026-06-25,2018-05-16
airbnb,77891,77891/AL,,https://www.airbnb.com/rooms/28253646,Arroios,38.73488,-9.1426,5,7859005,2026-06-25,2018-07-17
airbnb,82154,82154/AL,sem licença,https://www.airbnb.com/rooms/28255593,Lumiar,38.7643,-9.15252,,66763105,2026-06-23,
airbnb,84220,84220/AL,,https://www.airbnb.com/rooms/28284374,Arroios,38.72082074013896,-9.137056320905685,2,171784704,2026-06-26,2018-10-02
airbnb,80742,80742/AL,,https://www.airbnb.com/rooms/28303047,Arroios,38.7198,-9.14064,2,102335615,2026-06-25,2018-08-16
airbnb,87870,87870/AL,licença reutilizada 7,https://www.airbnb.com/rooms/28312844,Areeiro,38.7447,-9.13838,,174887261,2026-06-25,2018-11-08
airbnb,87870,87870/AL,licença reutilizada 7,https://www.airbnb.com/rooms/28325321,Areeiro,38.74261,-9.1393,,174887261,2026-06-25,2018-11-08
airbnb,32802,32802,,https://www.airbnb.com/rooms/28325963,Santa Maria Maior,38.71458,-9.13786,1,158831093,2026-06-25,2016-07-22
airbnb,65139,65139/AL,,https://www.airbnb.com/rooms/28337781,So Vicente,38.71782,-9.13298,2,35278537,2026-06-26,2018-02-22
airbnb,78492,78492/AL,,https://www.airbnb.com/rooms/28352562,Santa Maria Maior,38.715885162353516,-9.141386032104492,2,3953109,2026-06-25,2018-07-21
airbnb,78495,78495/AL,,https://www.airbnb.com/rooms/28353127,Santa Maria Maior,38.715885162353516,-9.141386032104492,2,3953109,2026-06-26,2018-07-21
airbnb,87870,87870/AL,licença reutilizada 7,https://www.airbnb.com/rooms/28361821,Areeiro,38.74282,-9.13976,,174887261,2026-06-25,2018-11-08
airbnb,87870,87870/AL,licença reutilizada 7,https://www.airbnb.com/rooms/28362542,Areeiro,38.74415,-9.1376,,174887261,2026-06-25,2018-11-08
airbnb,87870,87870/AL,licença reutilizada 7,https://www.airbnb.com/rooms/28363027,Areeiro,38.7426,-9.13901,,174887261,2026-06-25,2018-11-08
airbnb,87870,87870/AL,licença reutilizada 7,https://www.airbnb.com/rooms/28364824,Areeiro,38.7432,-9.13786,,174887261,2026-06-25,2018-11-08
airbnb,84008,84008/AL,sem licença,https://www.airbnb.com/rooms/28365351,Parque das Naes,38.77889,-9.0948,2,176090968,2026-07-03,
airbnb,69983,69983/AL,sem licença,https://www.airbnb.com/rooms/28365659,Penha de Frana,38.72958,-9.12861,2,137382013,2026-07-03,
airbnb,82044,82044/AL,,https://www.airbnb.com/rooms/28379432,Penha de Frana,38.72554,-9.13048,2,2787219,2026-06-25,2018-09-04
airbnb,82685,82685/AL,,https://www.airbnb.com/rooms/28381293,Santa Maria Maior,38.70910096757113,-9.132759991106669,1,214266775,2026-06-25,2018-09-13
airbnb,82264,82264/AL,,https://www.airbnb.com/rooms/28383954,Misericrdia,38.711102,-9.14804,2,42479445,2026-06-26,2018-09-07
airbnb,82660,82660/AL,,https://www.airbnb.com/rooms/28387893,So Vicente,38.72071,-9.12295,3,15491838,2026-06-25,2018-09-13
airbnb,23349,23349/AL,licença reutilizada 4,https://www.airbnb.com/rooms/28399288,So Vicente,38.71474,-9.12757,1,168086820,2026-06-25,2016-01-12
airbnb,76700,76700/AL,,https://www.airbnb.com/rooms/28407093,Parque das Naes,38.77272,-9.09932,1,173993833,2026-06-23,2018-07-04
airbnb,42822,42822/AL;42828/AL,licença reutilizada 6,https://www.airbnb.com/rooms/28430853,Misericrdia,38.70945,-9.14544,1,203721328,2026-06-25,2017-04-05
airbnb,42822,42822/AL;42828/AL,licença reutilizada 6,https://www.airbnb.com/rooms/28431044,Misericrdia,38.70941,-9.14532,1,203721328,2026-06-25,2017-04-05
airbnb,42822,42822/AL;42828/AL,licença reutilizada 6,https://www.airbnb.com/rooms/28431090,Misericrdia,38.70932,-9.1456,,203721328,2026-06-25,2017-04-05
airbnb,42822,42822/AL;42828/AL,licença reutilizada 6,https://www.airbnb.com/rooms/28431094,Misericrdia,38.70908,-9.14538,1,203721328,2026-06-25,2017-04-05
airbnb,42822,42822/AL;42828/AL,licença reutilizada 6,https://www.airbnb.com/rooms/28431445,Misericrdia,38.70942,-9.14689,1,203721328,2026-06-26,2017-04-05
airbnb,82564,82564/AL,sem licença,https://www.airbnb.com/rooms/28446086,Arroios,38.72121,-9.13749,1,214746807,2026-06-26,
airbnb,82585,82585/AL,sem licença,https://www.airbnb.com/rooms/28453670,Arroios,38.7268,-9.13268,1,214790029,2026-07-03,
airbnb,75849,75849/AL,,https://www.airbnb.com/rooms/26023919,Santo Antnio,38.72626,-9.14643,2,195584328,2026-06-25,2018-06-26
airbnb,82605,82605/AL,,https://www.airbnb.com/rooms/28458573,Santo Antnio,38.71692,-9.14445,3,59156390,2026-06-25,2018-09-12
airbnb,69673,69673/AL,,https://www.airbnb.com/rooms/28462511,Santa Maria Maior,38.71352,-9.13524,2,23780167,2026-06-26,2018-04-20
airbnb,83045,83045/AL,,https://www.airbnb.com/rooms/28466196,Belm,38.6994,-9.22557,2,23266121,2026-06-23,2018-09-18
airbnb,82490,82490/AL,licença reutilizada 5,https://www.airbnb.com/rooms/28479581,Santo Antnio,38.72038,-9.1453,1,11707167,2026-06-26,2018-09-11
airbnb,45457,45457/AL,,https://www.airbnb.com/rooms/28484655,Misericrdia,38.70879,-9.14834,2,151531438,2026-06-26,2017-05-16
airbnb,77758,77758/AL,,https://www.airbnb.com/rooms/28491314,Alcntara,38.69979911915113,-9.188129237993511,,1420823,2026-06-25,2018-07-16
airbnb,61269,61269/AL,,https://www.airbnb.com/rooms/28494717,Santa Maria Maior,38.71747,-9.13403,1,19884024,2026-06-25,2017-12-24
airbnb,57587,57587/AL,sem licença,https://www.airbnb.com/rooms/28509753,Misericrdia,38.71076,-9.14694,3,21954778,2026-06-26,
airbnb,78040,78040/AL,,https://www.airbnb.com/rooms/28513869,Santa Maria Maior,38.7106599,-9.1320382,2,8199985,2026-06-25,2018-07-18
airbnb,71079,71079/AL,sem licença,https://www.airbnb.com/rooms/28529358,Areeiro,38.74002,-9.12983,1,116990804,2026-07-03,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/28529827,So Domingos de Benfica,38.75384,-9.17403,,7604969,2026-06-23,
airbnb,80195,80195/AL,,https://www.airbnb.com/rooms/28535390,Misericrdia,38.71129136795607,-9.148677074605517,1,136230,2026-06-26,2018-08-08
airbnb,96584,96584,,https://www.airbnb.com/rooms/28540866,Santa Maria Maior,38.70945,-9.13756,2,49234216,2026-06-25,2019-05-22
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/28549786,Lumiar,38.76651,-9.16146,1,142310882,2026-06-23,
airbnb,24693,24693/AL,,https://www.airbnb.com/rooms/28555356,Misericrdia,38.71134,-9.144,2,23780167,2026-06-26,2016-02-17
airbnb,59118,59118/AL,,https://www.airbnb.com/rooms/28556083,Santa Maria Maior,38.71631,-9.13469,1,26193925,2026-06-26,2017-11-03
airbnb,80965,80965/AL,,https://www.airbnb.com/rooms/28598357,Santo Antnio,38.72399,-9.14309,3,9215665,2026-06-26,2018-08-20
airbnb,79988,79988/AL,,https://www.airbnb.com/rooms/28600861,Santa Maria Maior,38.71338,-9.13157,2,46064752,2026-06-26,2018-08-06
airbnb,81482,81482/AL,licença reutilizada 4,https://www.airbnb.com/rooms/28610643,Alvalade,38.74795,-9.14424,1,4638720,2026-06-25,2018-08-27
airbnb,93509,93509/AL,,https://www.airbnb.com/rooms/28624400,Estrela,38.71363,-9.15424,1,42034078,2026-06-26,2019-03-29
airbnb,74511,74511/AL,,https://www.airbnb.com/rooms/28659305,Arroios,38.72177,-9.13508,1,216242346,2026-06-26,2018-06-12
airbnb,74485,74485/AL,,https://www.airbnb.com/rooms/28661199,Arroios,38.72159,-9.1353,3,216253378,2026-06-25,2018-06-12
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/28708418,Parque das Naes,38.78039,-9.09905,2,140964100,2026-07-03,
airbnb,62167,62167/AL,,https://www.airbnb.com/rooms/28711915,Santa Maria Maior,38.7126,-9.13659,2,914126,2026-06-25,2018-01-10
airbnb,78139,78139/AL,licença reutilizada 2,https://www.airbnb.com/rooms/28728077,Santa Maria Maior,38.71251,-9.12671,3,74171605,2026-06-26,2018-07-18
airbnb,24149,24149/AL,licença reutilizada 2,https://www.airbnb.com/rooms/28729322,Misericrdia,38.71094,-9.14752,1,780618,2026-06-26,2016-02-02
airbnb,84671,84671/AL,,https://www.airbnb.com/rooms/28729795,Campolide,38.72923278808594,-9.167306900024414,,216704981,2026-06-23,2018-10-08
airbnb,40937,40937,,https://www.airbnb.com/rooms/28736591,Arroios,38.72738,-9.14277,2,21906734,2026-06-25,2017-03-07
airbnb,79213,79213/AL,,https://www.airbnb.com/rooms/28736949,Estrela,38.70832,-9.15554,,146627346,2026-06-26,2018-07-27
airbnb,40099,40099/AL,,https://www.airbnb.com/rooms/28738671,Santa Maria Maior,38.71423,-9.13325,2,14449020,2026-06-26,2017-02-16
airbnb,78570,78570/AL,sem licença,https://www.airbnb.com/rooms/28747760,So Vicente,38.7185,-9.12989,,125504657,2026-07-03,
airbnb,82393,82393/AL,,https://www.airbnb.com/rooms/28755529,Misericrdia,38.70756912231445,-9.143109321594238,2,101542522,2026-06-26,2018-09-10
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/28758513,Campo de Ourique,38.71883,-9.16489,2,9851229,2026-06-26,
airbnb,47891,47891/AL,,https://www.airbnb.com/rooms/28759097,Santa Maria Maior,38.71273,-9.13045,1,37079953,2026-06-26,2017-06-06
airbnb,84898,84898/AL,sem licença,https://www.airbnb.com/rooms/28759909,Alcntara,38.70255,-9.17822,1,15652014,2026-06-25,
airbnb,222,45.222/AL,licença invalida (distancia 157.95105283811674);licença reutilizada 2,https://www.airbnb.com/rooms/28771770,So Vicente,38.71716,-9.1288,,8839058,2026-06-25,2010-08-18
airbnb,42822,42822/AL;42828/AL,licença reutilizada 6,https://www.airbnb.com/rooms/28772501,Misericrdia,38.70923,-9.14691,1,203721328,2026-06-26,2017-04-05
airbnb,83209,83209/AL,sem licença,https://www.airbnb.com/rooms/28775403,Santo Antnio,38.71663,-9.14608,2,219875326,2026-06-25,
airbnb,82023,82023/AL,,https://www.airbnb.com/rooms/28776591,Estrela,38.7076975,-9.1534063,5,217057986,2026-06-25,2018-09-03
airbnb,37961,37961/AL,,https://www.airbnb.com/rooms/28784383,Estrela,38.70881,-9.15358,1,213702100,2026-06-25,2016-12-22
airbnb,37978,37978/AL,,https://www.airbnb.com/rooms/28784386,Estrela,38.70881,-9.15358,2,213702100,2026-06-25,2016-12-22
airbnb,37974,37974/AL,,https://www.airbnb.com/rooms/28784389,Estrela,38.70881,-9.15358,2,213702100,2026-06-25,2016-12-22
airbnb,37979,AL 37979,,https://www.airbnb.com/rooms/28784391,Estrela,38.70881,-9.15358,2,213702100,2026-06-25,2016-12-22
airbnb,101040,101040,sem licença,https://www.airbnb.com/rooms/28805675,Santo Antnio,38.71604,-9.15134,2,189749525,2026-06-25,
airbnb,83374,83374/AL,,https://www.airbnb.com/rooms/28820680,Misericrdia,38.70927,-9.14934,1,17571179,2026-06-25,2018-09-21
airbnb,540926,540926/AL,sem licença,https://www.airbnb.com/rooms/28824894,Arroios,38.71551,-9.13805,1,82271383,2026-06-26,
airbnb,94246,94246/AL,licença reutilizada 3,https://www.airbnb.com/rooms/28850603,Olivais,38.7661627,-9.1216706,,208169918,2026-06-23,2019-04-11
airbnb,74143,74143/AL,licença reutilizada 6,https://www.airbnb.com/rooms/28854063,Santa Maria Maior,38.71236,-9.13811,,217554357,2026-06-25,2018-06-08
airbnb,74143,74143/AL,licença reutilizada 6,https://www.airbnb.com/rooms/28854072,Santa Maria Maior,38.71236,-9.13811,,217554357,2026-06-26,2018-06-08
airbnb,74143,74143/AL,licença reutilizada 6,https://www.airbnb.com/rooms/28854081,Santa Maria Maior,38.71236,-9.13811,,217554357,2026-06-25,2018-06-08
airbnb,74143,74143/AL,licença reutilizada 6,https://www.airbnb.com/rooms/28854111,Santa Maria Maior,38.71236,-9.13811,,217554357,2026-06-25,2018-06-08
airbnb,111267,111267/AL,licença invalida (distancia 272.48147355069005),https://www.airbnb.com/rooms/28859638,Benfica,38.75219,-9.19879,2,185677623,2026-06-23,2020-07-22
airbnb,83367,83367/AL,,https://www.airbnb.com/rooms/28861573,Arroios,38.71679,-9.13939,,217474636,2026-06-26,2018-09-21
airbnb,78570,78570/AL,sem licença,https://www.airbnb.com/rooms/28880738,So Vicente,38.71853,-9.12921,,125504657,2026-07-03,
airbnb,78570,78570/AL,sem licença,https://www.airbnb.com/rooms/28882091,So Vicente,38.71853,-9.12921,,125504657,2026-07-03,
airbnb,552032,552032/AL,sem licença,https://www.airbnb.com/rooms/28886898,So Vicente,38.71753,-9.13174,2,115911846,2026-06-25,
airbnb,80029,80029/AL,,https://www.airbnb.com/rooms/28887021,Misericrdia,38.70826,-9.15173,1,46064752,2026-06-26,2018-08-06
airbnb,86659,86659/AL,,https://www.airbnb.com/rooms/28901924,So Vicente,38.71956,-9.12473,2,20505600,2026-06-25,2018-10-18
airbnb,81673,81673/AL,,https://www.airbnb.com/rooms/28933920,Alcntara,38.70481,-9.1804,1,218096304,2026-06-25,2018-08-29
airbnb,81687,81687/AL,,https://www.airbnb.com/rooms/28947109,So Vicente,38.71851,-9.13239,2,151531438,2026-06-26,2018-08-29
airbnb,33375,33375/AL,,https://www.airbnb.com/rooms/28947862,Misericrdia,38.71113,-9.14913,1,44409082,2026-06-26,2016-08-03
airbnb,70306,70306/AL,,https://www.airbnb.com/rooms/28951665,Santa Maria Maior,38.71343,-9.13273,1,189381344,2026-06-26,2018-04-30
airbnb,41628,41628/AL,,https://www.airbnb.com/rooms/28951724,Santo Antnio,38.71668,-9.14693,,3791922,2026-06-25,2017-03-21
airbnb,80028,80028/AL,licença reutilizada 2,https://www.airbnb.com/rooms/28954236,Santa Maria Maior,38.7121,-9.13193,3,46064752,2026-06-26,2018-08-06
airbnb,80028,80028/AL,licença reutilizada 2,https://www.airbnb.com/rooms/28954433,Santa Maria Maior,38.7123,-9.13371,1,46064752,2026-06-26,2018-08-06
airbnb,81685,81685/AL,,https://www.airbnb.com/rooms/28955976,So Vicente,38.7189,-9.132,2,151531438,2026-06-26,2018-08-29
airbnb,83425,83425/AL,sem licença,https://www.airbnb.com/rooms/28958153,Misericrdia,38.70928,-9.14567,1,219875326,2026-06-26,
airbnb,83910,83910/AL,sem licença,https://www.airbnb.com/rooms/28958456,Belm,38.69784,-9.19477,2,17645705,2026-07-03,
airbnb,78247,78247/AL,licença reutilizada 7,https://www.airbnb.com/rooms/28959401,Campolide,38.72941,-9.16436,1,116114374,2026-06-25,2018-07-19
airbnb,78247,78247/AL,licença reutilizada 7,https://www.airbnb.com/rooms/28961973,Campolide,38.72953,-9.16344,1,116114374,2026-06-25,2018-07-19
airbnb,78570,78570/AL,sem licença,https://www.airbnb.com/rooms/28978561,So Vicente,38.71853,-9.12921,,125504657,2026-07-03,
airbnb,78570,78570/AL,sem licença,https://www.airbnb.com/rooms/28996238,So Vicente,38.71853,-9.12921,4,125504657,2026-07-03,
airbnb,75635,75635/AL,,https://www.airbnb.com/rooms/28999339,Santa Maria Maior,38.70954,-9.13603,2,22370159,2026-06-25,2018-06-24
airbnb,83850,83850/AL,licença invalida (distancia 1.71453963071201);licença reutilizada 2,https://www.airbnb.com/rooms/29000735,Santa Maria Maior,38.71225,-9.12933,1,16994504,2026-06-26,2018-09-27
airbnb,83510,83510/AL,,https://www.airbnb.com/rooms/29000738,Santa Maria Maior,38.71262,-9.12954,1,16994504,2026-06-25,2018-09-24
airbnb,83508,83508/AL,,https://www.airbnb.com/rooms/29000740,Santa Maria Maior,38.71169,-9.12772,1,16994504,2026-06-26,2018-09-24
airbnb,15862,15862/AL,,https://www.airbnb.com/rooms/29000741,Santa Maria Maior,38.71223,-9.1275,1,16994504,2026-06-26,2015-06-17
airbnb,15858,15858/AL,,https://www.airbnb.com/rooms/29000742,Santa Maria Maior,38.71353,-9.12758,1,16994504,2026-06-25,2015-06-17
airbnb,83509,83509/AL,,https://www.airbnb.com/rooms/29000746,Santa Maria Maior,38.7124,-9.1274,2,16994504,2026-06-26,2018-09-24
airbnb,14149,14149/AL,,https://www.airbnb.com/rooms/29003302,Misericrdia,38.711525,-9.144462,1,19245334,2026-06-26,2015-05-22
airbnb,84175,84175/AL,,https://www.airbnb.com/rooms/29009387,Santa Maria Maior,38.70914,-9.13566,1,25841048,2026-06-25,2018-10-02
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/29035068,So Domingos de Benfica,38.73963,-9.16436,,215379694,2026-06-25,
airbnb,68251,68251/AL,,https://www.airbnb.com/rooms/29047449,Estrela,38.70754,-9.17263,1,5691663,2026-06-25,2018-04-05
airbnb,68247,68247/AL,,https://www.airbnb.com/rooms/29047450,Misericrdia,38.71441,-9.14646,,5691663,2026-06-26,2018-04-05
airbnb,78896,78896/AL,licença reutilizada 2,https://www.airbnb.com/rooms/29048562,Misericrdia,38.70864,-9.14269,1,218909803,2026-06-25,2018-07-25
airbnb,78896,78896/AL,licença reutilizada 2,https://www.airbnb.com/rooms/29048719,Misericrdia,38.70864,-9.14269,1,218909803,2026-06-26,2018-07-25
airbnb,85397,85397/AL,,https://www.airbnb.com/rooms/29048836,Alcntara,38.70696,-9.17563,2,218912474,2026-06-25,2018-10-13
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/29049222,Campolide,38.73766,-9.15747,,215379694,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/29053994,Campolide,38.73823,-9.15751,,215379694,2026-06-25,
airbnb,64243,64243/AL,,https://www.airbnb.com/rooms/29079065,Santa Maria Maior,38.70796,-9.13459,2,172708938,2026-06-25,2018-02-09
airbnb,81482,81482/AL,licença reutilizada 4,https://www.airbnb.com/rooms/29079488,Alvalade,38.74657,-9.14467,1,4638720,2026-06-25,2018-08-27
airbnb,77521,77521/AL,licença reutilizada 2,https://www.airbnb.com/rooms/29096575,Avenidas Novas,38.736351,-9.150276,2,89089732,2026-06-25,2018-07-12
airbnb,58695,58695,,https://www.airbnb.com/rooms/29097157,Santa Maria Maior,38.71486,-9.13264,2,159733024,2026-06-25,2017-10-24
airbnb,71745,71745/AL,,https://www.airbnb.com/rooms/29101959,Santa Maria Maior,38.7117,-9.12892,2,102335615,2026-06-26,2018-05-15
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/29115114,Parque das Naes,38.7553,-9.0932,1,212605280,2026-06-25,
airbnb,19040,19040/AL,sem licença,https://www.airbnb.com/rooms/29116100,Santa Maria Maior,38.7152,-9.13542,1,7952177,2026-06-26,
airbnb,63635,63635/AL,,https://www.airbnb.com/rooms/29116972,Misericrdia,38.71627,-9.14928,1,219422501,2026-06-26,2018-02-01
airbnb,58266,58266/AL,,https://www.airbnb.com/rooms/29122367,So Vicente,38.71738,-9.13153,1,1552056,2026-06-25,2017-10-16
airbnb,4597,4597/AL,licença reutilizada 6,https://www.airbnb.com/rooms/29124361,Estrela,38.7074,-9.16015,,5117829,2026-06-25,2015-01-21
airbnb,84670,84670/AL,,https://www.airbnb.com/rooms/29133976,Estrela,38.71241,-9.15679,1,217022346,2026-07-03,2018-10-08
airbnb,76498,76498/AL,,https://www.airbnb.com/rooms/29175791,Avenidas Novas,38.74113,-9.16172,2,140243657,2026-06-25,2018-07-02
airbnb,82342,82342/AL,,https://www.airbnb.com/rooms/29176749,Santa Maria Maior,38.70936965942383,-9.136632919311523,1,3953109,2026-06-25,2018-09-08
airbnb,87008,87008/AL,,https://www.airbnb.com/rooms/29179752,Estrela,38.70639,-9.15848,2,17457001,2026-06-25,2018-10-19
airbnb,81505,81505/AL.,,https://www.airbnb.com/rooms/29186161,Misericrdia,38.70799,-9.15166,1,4851054,2026-06-26,2018-08-27
airbnb,89559,89559/AL,,https://www.airbnb.com/rooms/29205063,Santo Antnio,38.7268,-9.14553,2,288645011,2026-06-25,2018-12-12
airbnb,82035,82035/AL,,https://www.airbnb.com/rooms/29213574,Estrela,38.70509,-9.16815,3,5691663,2026-06-23,2018-09-03
airbnb,81482,81482/AL,licença reutilizada 4,https://www.airbnb.com/rooms/29235166,Alvalade,38.74644,-9.14445,1,4638720,2026-06-25,2018-08-27
airbnb,83435,83435/AL,sem licença,https://www.airbnb.com/rooms/29238810,Arroios,38.73097,-9.13431,1,213594711,2026-06-25,
airbnb,,Exempt,sem licença,https://www.airbnb.com/rooms/29256948,Areeiro,38.73988,-9.12978,4,13916515,2026-06-25,
airbnb,85411,85411/AL,,https://www.airbnb.com/rooms/29278783,Santo Antnio,38.72208,-9.14396,1,220581134,2026-06-25,2018-10-14
airbnb,83404,83404/AL,,https://www.airbnb.com/rooms/29280904,Santa Maria Maior,38.71364,-9.12809,1,97800475,2026-06-25,2018-09-22
airbnb,085341,"85344,85345,085341/AL",sem licença,https://www.airbnb.com/rooms/29282539,Arroios,38.72712,-9.13324,3,220615331,2026-07-03,
airbnb,93665,93665/AL,,https://www.airbnb.com/rooms/29303954,So Vicente,38.71882,-9.12695,,220743509,2026-07-03,2019-04-02
airbnb,118438,118438/AL,,https://www.airbnb.com/rooms/29326078,Arroios,38.7251,-9.136,6,193483253,2026-06-25,2018-02-28
airbnb,82234,82234/AL,,https://www.airbnb.com/rooms/29326278,Misericrdia,38.709187,-9.143527,2,220918923,2026-06-26,2018-09-07
airbnb,82248,82248/AL,,https://www.airbnb.com/rooms/29326550,Misericrdia,38.709187,-9.143527,1,220918923,2026-06-25,2018-09-07
airbnb,63642,63642/AL,,https://www.airbnb.com/rooms/29329827,Misericrdia,38.71511,-9.1489,1,219422501,2026-06-26,2018-02-01
airbnb,75214,75214/AL,,https://www.airbnb.com/rooms/29330369,Santa Maria Maior,38.71442,-9.13105,1,30642769,2026-06-25,2018-06-19
